id;i;o;parmean;Pvalue;PIC3;PIC4;Fvalue;PICbwtotal;PICbwmeans;HSngroups;HSntot;HSnpergroup;HSvarcomp
0.01;35;4;1006.198249;0.280592279;0.540149708;1.022756315;1.159113586;1.084741546;0.572886054;0.003271888;0.000819364;0.028138043;0.05627609
0.01;35;4;991.4627883;0.702901301;0.469890637;1.001428617;0.84790766;1.06212126;0.498368858;-0.003141443;-0.000784079;-0.027962911;0
0.01;35;4;1018.612659;0.013985423;0.675557563;1.105206302;1.77944242;1.172188502;0.716500445;0.015887991;0.004004925;0.12842116;0.25684232
0.01;35;8;997.9289758;0.725909902;0.332810578;1.018091981;0.838014221;1.048970774;0.342904744;-0.003346265;-0.000417435;-0.014755905;0
0.01;35;8;1014.276541;0.568895361;0.347279445;1.009689793;0.939406143;1.040313748;0.357812452;-0.001249917;-0.000156121;-0.00548445;0
0.01;35;8;1006.941516;0.589822168;0.341888502;1.000257331;0.92621732;1.030595198;0.352258001;-0.001522261;-0.000190107;-0.006683738;0
0.01;35;8;998.7493554;0.543248237;0.347664153;1.003204631;0.955595953;1.03363189;0.358208828;-0.000915745;-0.000114405;-0.004014997;0
0.01;35;8;998.0245948;0.921393078;0.288631777;0.978745065;0.667540118;1.008430464;0.297385997;-0.006884725;-0.000857006;-0.030618095;0
0.01;35;8;1002.489282;0.178261889;0.39992135;1.029989634;1.241579095;1.061229284;0.41205099;0.004961824;0.000622098;0.021460393;0.042920788
0.01;35;8;998.5368175;0.120085177;0.407667382;1.022817545;1.320524066;1.053839665;0.420031959;0.006575913;8.25E-04;0.0283372;0.056674399
0.01;35;8;983.3351777;0.727440872;0.329254486;1.007777493;0.83696784;1.038343448;0.339240795;-0.003367931;-0.000420132;-0.014852212;0
0.01;35;8;1004.349204;0.322797349;0.371463026;1.005317335;1.106393132;1.035808673;0.382729523;0.002189429;0.000274042;0.009530071;0.019060134
0.01;35;8;1011.136038;0.732724392;0.322278448;0.988346333;0.833341561;1.018322939;0.332053173;-0.003443022;-0.00042948;-0.015186067;3.20E-16
0.01;35;8;999.942528;0.24603343;0.384044613;1.014068371;1.171373392;1.044825128;0.39569271;0.003523375;0.000441364;0.015289289;0.030578555
0.01;35;8;996.8091009;0.637744499;0.333198312;0.989353986;0.89587195;1.019361154;0.343304238;-0.00214927;-0.000268309;-0.009450703;0
0.01;35;8;1010.281511;0.4527847;0.357352609;1.004645663;1.013894627;1.035116628;0.368191136;0.00028631;3.58E-05;0.00125177;0.002503556
0.01;35;8;994.3113478;0.399189042;0.36438702;1.008757181;1.050253257;1.039352849;0.375438901;0.001034973;1.29E-04;0.004517085;0.009034153
0.01;35;8;992.125013;0.332446035;0.368186968;0.999379849;1.098930421;1.029691102;0.379354102;0.002036073;0.000254824;0.008865696;0.017731392
0.01;35;8;1000.882282;0.414892234;0.370815979;1.031222561;1.039398876;1.062499606;0.382062851;0.000811551;0.000101494;0.003543816;0.007087631
0.01;35;8;986.519319;0.930164544;0.290032607;0.991647384;0.655615334;1.021724111;0.298829314;-0.007132894;-0.000887764;-0.031740829;0
0.01;35;8;994.2110937;0.41296754;0.358410505;0.996170741;1.04071932;1.026384661;0.369281118;0.000838735;1.05E-04;0.003662285;0.007324565
0.01;35;8;1001.653372;0.714487905;0.327780672;0.998582109;0.845762518;1.028869167;0.337722281;-0.003185848;-0.000397462;-0.014043166;1.54E-14
0.01;35;8;990.8020964;0.660311087;0.332986443;0.995915546;0.881405335;1.026121727;0.343085943;-0.002448378;-0.000305593;-0.01077355;0
0.01;35;12;1000.969107;0.514892588;0.28673943;1.005950243;0.972848413;1.026296649;0.292539038;-0.000559809;-4.66E-05;-0.001633993;2.88E-15
0.01;35;12;1009.523493;0.231320337;0.313441341;1.007284403;1.17881584;1.027657794;0.319781023;0.003675999;0.00030705;0.01066973;0.021339456
0.01;35;12;1001.066247;0.946769527;0.228747689;0.97995999;0.634455061;0.999780716;0.233374353;-0.007573474;-0.000628095;-0.022315383;0
0.01;35;12;999.6000508;0.817424164;0.256057698;0.999132395;0.773679165;1.019340903;0.261236735;-0.004679603;-0.000388809;-0.013734593;3.20E-16
0.01;35;12;1001.559965;0.367433268;0.299368593;1.005551721;1.06962527;1.025890067;0.305423639;0.001433546;0.000119571;0.00417324;0.00834648
0.01;35;12;993.5959643;0.664362323;0.268970427;0.988397045;0.879989316;1.008388419;0.274410638;-0.002477662;-0.000206147;-0.007250434;0
0.01;35;12;997.9349986;0.501204911;0.286600853;1.001417787;0.98140876;1.02167252;0.292397658;-0.000383266;-3.19E-05;-0.001118429;0
0.01;35;12;1002.406721;0.722748735;0.264360493;0.99155324;0.842054352;1.011608452;0.269707464;-0.003262616;-0.000271322;-0.009557513;9.61E-16
0.01;35;12;992.9777476;0.618427022;0.274271592;0.992951713;0.908782791;1.01303521;0.279819025;-0.001882434;-0.000156682;-0.005504222;0
0.01;35;12;993.3512601;0.885717263;0.246765534;1.000753929;0.712602733;1.020995234;0.251756628;-0.00594769;-0.000493772;-0.017486352;0
0.01;35;12;998.5609932;0.141583092;0.325883387;1.009632309;1.278447124;1.030053188;0.332474723;0.005716068;0.000478073;0.016546853;0.033093735
0.01;35;12;1002.675463;0.82189424;0.255083419;0.997494067;0.77009903;1.017669438;0.26024275;-0.004753873;-0.000394962;-0.013953974;0
0.01;35;12;997.4417938;0.803827796;0.255239136;0.989596994;0.784315479;1.009612638;0.260401617;-0.004458996;-0.000370532;-0.013083224;0
0.01;35;12;1000.286622;0.595541846;0.278235858;1.000119473;0.922953801;1.020347945;0.283863472;-0.001589667;-0.000132339;-0.004646356;9.61E-16
0.01;35;12;993.8988771;0.075435941;0.340426327;1.015333855;1.391891647;1.035870054;0.347311808;8.03E-03;6.73E-04;0.023181014;0.046362036
0.01;35;12;990.9267789;0.958406747;0.227092162;0.988745024;0.613147926;1.008743437;0.231685341;-0.008017384;-6.65E-04;-0.023637658;0
0.01;35;12;999.565768;0.507649136;0.283418711;0.99217895;0.977372497;1.012246817;0.289151154;-0.000466502;-3.89E-05;-0.001361475;1.28E-15
0.01;35;12;1010.596063;0.649766109;0.273885332;1.001605198;0.889208459;1.021863721;0.279424952;-0.002287027;-0.000190309;-0.006690869;0
0.01;35;12;998.5884152;0.382918497;0.294926965;0.995252013;1.058793054;1.015382036;0.300892174;1.21E-03;1.01E-04;0.003525556;0.007051105
0.01;35;12;995.2020143;0.608855679;0.275025381;0.992685699;0.914718373;1.012763815;0.28058806;-0.001759793;-0.000146486;-0.005144777;0
0.01;35;16;1001.8266;0.125930374;0.284268893;1.007948217;1.295503659;1.023240604;0.288581764;0.006064743;0.000380544;0.013201019;0.026402038
0.01;35;16;995.6155505;0.080130808;0.293943518;1.014087701;1.374959986;1.029473235;0.29840317;0.007686797;0.000482832;0.016709738;0.033419502
0.01;35;16;1000.301377;0.109681942;0.287806015;1.011547397;1.320478216;1.02689439;0.29217255;0.006574977;0.000412697;0.014305713;0.028611423
0.01;35;16;1008.491815;0.417115641;0.25508249;1.004226077;1.034495318;1.019461993;0.25895255;0.000710596;4.44E-05;0.00155352;0.003107038
0.01;35;16;999.4643855;0.315874431;0.263769053;1.006677282;1.105517092;1.021950387;0.267770904;0.002171428;0.000135906;0.004741538;0.009483075
0.01;35;16;995.9619268;0.488447162;0.246658382;0.991820803;0.988899104;1.006868508;0.250400633;-0.000228825;-1.43E-05;-0.000500649;3.20E-16
0.01;35;16;998.232797;0.17392091;0.278380267;1.009430311;1.234204324;1.024745184;0.282603797;0.004810856;3.02E-04;0.010482386;0.020964769
0.01;35;16;1001.844764;0.039241748;0.303744126;1.010138041;1.489782888;1.025463651;0.30835247;0.010024413;0.000630624;0.021750249;0.043500498
0.01;35;16;1001.820154;0.788448638;0.223531622;0.995224198;0.797197087;1.010323539;0.226922998;-0.00419191;-0.000261282;-0.009201651;1.92E-15
0.01;35;16;995.5531978;0.218748511;0.271374487;1.001749152;1.187591938;1.016947488;0.275491726;0.003855932;0.000241601;0.008408241;0.016816479
0.01;35;16;993.282976;0.146757819;0.281247127;1.007529742;1.266999904;1.02281578;0.285514152;0.005481966;3.44E-04;0.011938148;0.023876296
0.01;35;16;1000.651339;0.991297458;0.178007276;0.983688686;0.508268047;0.998613012;0.180707966;-0.010206427;-6.34E-04;-0.022517164;0
0.01;35;16;1001.430266;0.695341305;0.232158998;0.996628006;0.860862701;1.011748645;0.235681267;-0.002873325;-0.000179248;-0.006300331;0
0.01;35;16;995.0797263;0.752136748;0.226993766;0.995413087;0.823080847;1.010515293;0.230437669;-0.003655538;-0.000227929;-0.008020688;2.24E-15
0.01;35;16;992.9494409;0.838138885;0.216092788;0.985341059;0.758216476;1.000290455;0.219371304;-0.005000433;-0.000311514;-0.010983823;0
0.01;35;16;1002.547386;0.26821965;0.266836349;1.002526662;1.143375698;1.017736795;0.270884736;0.002948927;0.000184662;0.006435192;0.012870383
0.01;35;16;998.9673703;0.648694615;0.237303215;1.00259602;0.890368214;1.017807205;0.240903532;-0.00226305;-0.000141233;-0.004959675;0
0.01;35;16;1005.007971;0.5815013;0.240580102;0.994893468;0.931705075;1.009987791;0.244230135;-0.001408929;-8.80E-05;-0.003085613;0
0.01;35;16;998.6712298;0.702516658;0.233290455;1.004051452;0.856224074;1.019284718;0.236829891;-0.002969315;-0.000185225;-0.006511325;1.60E-15
0.01;35;16;1003.746209;0.281843243;0.266058747;1.004206028;1.132156271;1.019441639;0.270095337;0.002718602;0.000170213;0.005933691;0.011867395
0.01;35;20;999.2536492;0.726893927;0.204527995;0.993682422;0.840742442;1.005744258;0.207010663;-0.003289777;-0.000164133;-0.005766994;4.48E-15
0.01;35;20;1001.494757;0.375270015;0.231197571;1.004896054;1.061838823;1.017094007;0.234003968;0.001273369;6.37E-05;0.002226923;0.004453842
0.01;35;20;996.519361;0.052996502;0.266934136;1.005995698;1.438150838;1.018206999;0.270174322;0.008974202;0.000451372;0.015632336;0.031264633
0.01;35;20;1000.062282;0.716703407;0.206106957;0.997540176;0.847461948;1.009648839;0.208608791;-0.003150669;-1.57E-04;-0.005522735;0
0.01;35;20;1001.898242;0.388656799;0.229346047;1.000924378;1.052743923;1.013074121;0.23212997;0.00108623;5.44E-05;0.001899831;0.003799662
0.01;35;20;998.316433;0.476283295;0.222634643;0.997479633;0.996153218;1.009587561;0.225337099;-7.93E-05;-3.96E-06;-0.000138757;0
0.01;35;20;1000.269116;0.050666301;0.268324634;1.008933247;1.445208948;1.021180205;0.271581698;0.009117856;4.59E-04;0.015881404;0.031762809
0.01;35;20;1001.651969;0.096234195;0.259221695;1.009680519;1.340077527;1.021936548;0.262368263;0.006975141;3.50E-04;0.012162589;0.024325178
0.01;35;20;991.7892797;0.936964607;0.181076464;0.993393838;0.653318822;1.00545217;0.183274464;-0.007180697;-0.000357342;-0.012613521;0
0.01;35;20;996.9211058;0.276054942;0.238843763;1.005707549;1.13544529;1.017915352;0.241742973;0.00278613;0.000139562;0.004868689;0.009737378
0.01;35;20;1003.673956;0.277391341;0.238317251;1.003944785;1.134358469;1.016131191;0.24121007;0.002763817;1.38E-04;0.004829753;0.009659503
0.01;35;20;999.7460372;0.073304573;0.263066071;1.008669058;1.385923082;1.02091281;0.266259304;0.007910316;0.000397583;0.013786642;0.027573271
0.01;35;20;997.561592;0.058611092;0.266975391;1.011396211;1.422191399;1.023673066;0.270216078;0.008649273;0.000434936;0.015068841;0.030137683
0.01;35;20;1006.874085;0.559459875;0.218674961;1.004585387;0.945135022;1.016779569;0.221329352;-0.001131651;-5.65E-05;-0.001981555;0
0.01;35;20;1000.12435;0.553076791;0.21882461;1.003312335;0.949011728;1.015491064;0.221480817;-0.001051631;-5.25E-05;-0.001841361;8.97E-15
0.01;35;20;1001.761544;0.990606793;0.159612546;0.983719193;0.514083629;0.99566009;0.161550007;-0.010084871;-0.000500909;-0.017742142;0
0.01;35;20;1003.414438;0.072954484;0.264532874;1.014023795;1.386711797;1.026332545;0.267743912;0.007926394;0.000398395;0.01381455;0.02762911
0.01;35;20;1001.296186;0.192701131;0.246318966;1.005905928;1.211596432;1.01811614;0.249308914;4.35E-03;2.18E-04;7.59E-03;0.015183277
0.01;35;20;995.5346233;0.785670028;0.200295215;0.996611126;0.799969544;1.008708512;0.202726503;-0.004134439;-0.00020616;-0.007250894;0
0.01;35;20;992.1506101;0.813714854;0.197965255;0.997780315;0.778826255;1.009891893;0.20036826;-0.004572839;-0.000227955;-0.008021593;0
0.01;40;4;1003.390645;0.536353063;0.519279956;1.052662157;0.96503883;1.116708685;0.550874212;-0.000630755;-0.000157637;-0.006332503;3.20E-16
0.01;40;4;1002.4058;0.400090636;0.517488501;1.014101439;1.055867699;1.075801838;0.548973761;0.001006798;0.000251831;0.010005297;0.020010577
0.01;40;4;1002.722177;0.628326878;0.483946612;1.004831014;0.906567412;1.065967378;0.513391101;-0.001686905;-0.000421357;-0.017049245;3.20E-16
0.01;40;4;1003.131087;0.401772826;0.509934892;0.999718776;1.054677121;1.0605441;0.540960572;0.000985357;0.000246465;0.009793518;0.019587045
0.01;40;4;1013.607618;0.512109123;0.500907734;1.009263303;0.98060921;1.070669339;0.53138418;-3.50E-04;-8.74E-05;-0.003505378;2.18E-14
0.01;40;4;996.0271682;0.681718638;0.480047638;1.011826946;0.872118172;1.07338896;0.509254904;-0.002309875;-0.000576776;-0.023438509;0
0.01;40;4;987.3606465;0.598182899;0.491334775;1.011979758;0.92573677;1.07355107;0.521228779;-0.001340485;-0.000334888;-0.01351828;0
0.01;40;4;1000.705617;0.122042269;0.583457837;1.051549254;1.331628653;1.11552807;0.618956832;0.005955833;0.001493575;0.057454784;0.114909581
0.01;40;4;1001.969014;0.139053652;0.570344332;1.035172646;1.30513009;1.098155069;0.60504547;0.005481739;0.001374345;0.053028416;0.106056833
0.01;40;4;1008.907681;0.594287715;0.485316651;0.99856108;0.92820804;1.059315966;0.514844497;-0.001295837;-0.000323741;-0.013064331;1.76E-14
0.01;40;4;995.1418434;0.341874316;0.52060851;1.005267213;1.098800006;1.066430117;0.552283598;0.001779532;4.45E-04;0.017600799;0.035201597
0.01;40;4;1016.984139;0.640600184;0.492194427;1.025395886;0.898721865;1.087783467;0.522140734;-0.001828734;-0.000456749;-0.018499382;4.81E-15
0.01;40;4;996.0060451;0.734428922;0.476677876;1.021115616;0.836790324;1.083242775;0.505680119;-0.002949293;-0.000736194;-0.030050037;0
0.01;40;4;1000.863927;0.062496858;0.604954495;1.056406801;1.459598923;1.120681162;0.641761399;0.008241009;0.002069096;0.078456983;0.156913965
0.01;40;4;984.9555159;0.351941426;0.553439745;1.071435613;1.091105331;1.136624363;0.587112366;0.001641097;0.000410624;0.016245341;0.032490707
0.01;40;4;990.8835778;0.282067786;0.540666836;1.027507254;1.147615564;1.090023296;0.573562322;0.002657153;0.000665206;0.02614109;0.052282164
0.01;40;4;994.8343215;0.056699108;0.636258098;1.10653855;1.477333353;1.173863048;0.674969589;0.008557124;0.002148816;0.081319868;0.162639768
0.01;40;4;1004.853953;0.09829911;0.582231091;1.037901212;1.374318473;1.101049647;0.617655447;0.006718954;0.001685615;0.06452913;0.129058282
0.01;40;4;1000.454869;0.603222529;0.4862056;1.00274903;0.922538268;1.063758722;0.515787532;-0.001398275;-0.000349315;-0.014106239;4.48E-15
0.01;40;4;996.050484;0.667789974;0.488897206;1.026334802;0.88119812;1.088779509;0.518642902;-0.002145624;-0.000535808;-0.021748961;4.16E-15
0.01;40;8;1003.177076;0.583413232;0.342932557;0.998742581;0.935787983;1.029149263;0.353373127;-0.00115891;-0.000144762;-0.005813259;0
0.01;40;8;995.5016963;0.534806953;0.345517757;0.992915685;0.964537189;1.023144968;0.356037033;-0.000639809;-7.99E-05;-0.003204735;8.33E-15
0.01;40;8;995.103949;0.660920802;0.334790522;0.997197548;0.889548084;1.027557192;0.344983207;-0.001994611;-0.000249025;-0.010028668;0
0.01;40;8;998.804692;0.994463088;0.25476426;0.984583053;0.503086838;1.01455865;0.262520549;-0.009017304;-1.12E-03;-0.046257872;9.61E-16
0.01;40;8;1002.6952;0.508456698;0.349752885;0.997965741;0.980236087;1.028348773;0.360401099;-0.000356504;-4.46E-05;-0.001784286;0
0.01;40;8;1001.109567;0.989886431;0.261301325;0.980844694;0.535529645;1.010706477;0.269256634;-0.008425124;-0.001047775;-0.043145541;0
0.01;40;8;997.9001506;0.295210689;0.377229134;1.015261005;1.120752109;1.046170591;0.388713861;0.002174326;2.72E-04;0.010806675;0.02161335
0.01;40;8;992.3806301;0.264810142;0.380350839;1.014322899;1.144792793;1.045203924;0.391930607;0.002606433;0.00032632;0.012938998;0.025877992
0.01;40;8;996.3063593;0.318206316;0.373644023;1.012363774;1.103562882;1.043185153;0.385019603;0.001865207;2.33E-04;0.009278178;0.018556346
0.01;40;8;1009.739256;0.472087232;0.361692388;1.022036832;1.002194811;1.053152707;0.3727041;3.96E-05;4.95E-06;0.000197876;0.000395766
0.01;40;8;998.7375421;0.761688714;0.320762633;0.98786494;0.825457337;1.017940454;0.33052824;-0.003154535;-0.000393563;-0.015912466;0
0.01;40;8;1007.031048;0.837693634;0.314290109;0.998971385;0.769543971;1.029385034;0.32385866;-0.00416799;-0.000519684;-0.021085039;0
0.01;40;8;1005.673459;0.848424967;0.306432177;0.979107947;0.76067834;1.008916854;0.315761494;-0.004328815;-0.000539683;-0.02190862;0
0.01;40;8;1007.76426;0.531886134;0.346430866;0.994751893;0.966271224;1.025037079;0.356977941;-0.000608511;-7.60E-05;-0.0030477;0
0.01;40;8;1002.887506;0.128590526;0.406225706;1.030675433;1.286229958;1.06205431;0.418593234;0.005143401;0.000644934;0.025357929;0.05071581
0.01;40;8;996.3036647;0.790038817;0.319521586;0.994790036;0.805727242;1.025076383;0.32924941;-0.00351199;-0.000438065;-0.017733474;0
0.01;40;8;998.1633397;0.743152151;0.325733097;0.996501012;0.837841542;1.026839451;0.33565003;-0.002930259;-0.000365632;-0.014771797;0
0.01;40;8;990.2966611;0.15574143;0.393714836;1.010729481;1.251179172;1.041501104;0.40570147;0.004515524;0.000565989;0.022300154;0.044600302
0.01;40;8;1002.163715;0.634743518;0.335655612;0.991999546;0.905311414;1.022200938;0.345874636;-0.001709609;-0.00021348;-0.008588852;0
0.01;40;8;1000.096438;0.45296017;0.3584647;1.007757143;1.013935398;1.038438274;0.369378145;0.000251263;3.14E-05;0.00125544;0.00251088
0.01;40;12;1002.669478;0.481487221;0.289495656;1.004985561;0.995363537;1.025388703;0.295372975;-8.36E-05;-6.97E-06;-0.000278762;0
0.01;40;12;997.4225098;0.313068023;0.302382617;1.001404308;1.103355175;1.021734744;0.308521567;0.001861471;1.55E-04;0.006186314;0.012372593
0.01;40;12;1002.317068;0.800600888;0.25949606;0.99634918;0.800788364;1.016576987;0.26476433;-0.003601496;-0.000299439;-0.012075581;0
0.01;40;12;1001.507544;0.906367022;0.247142409;1.004592999;0.709061808;1.024988172;0.252159875;-0.005265862;-0.000437357;-0.017704461;0
0.01;40;12;1003.211179;0.509562122;0.285462166;0.998634467;0.978851474;1.01890867;0.291257598;-0.000381487;-3.18E-05;-0.001272408;0
0.01;40;12;992.8026506;0.310531474;0.303593704;1.004659007;1.105179238;1.02505552;0.309757241;0.00189428;0.000158047;0.006295018;0.012590035
0.01;40;12;1004.196942;0.250657675;0.312308688;1.014520975;1.151171781;1.035117705;0.318649156;0.002721046;2.27E-04;0.009030519;0.018061033
0.01;40;12;997.9368807;0.395783549;0.296431658;1.005150158;1.047739514;1.025556642;0.302449792;0.000860406;7.17E-05;0.002864038;0.005728072
0.01;40;12;992.7089619;0.582815635;0.280802757;1.002629912;0.936368515;1.022985231;0.286503594;-0.001148424;-9.56E-05;-0.003835212;0
0.01;40;12;999.3196082;0.537795965;0.28305422;0.997959385;0.962418249;1.018219883;0.288800766;-0.000678056;-5.65E-05;-0.00226267;0
0.01;40;12;1010.020561;0.479263831;0.286413893;0.993683162;0.996680974;1.013856844;0.292228646;-5.99E-05;-4.99E-06;-0.000199542;5.28E-13
0.01;40;12;995.0731898;0.552254491;0.281942331;0.998051357;0.954042996;1.018313722;0.287666303;-0.000829251;-6.91E-05;-0.002767884;2.56E-15
0.01;40;12;1007.069932;0.048088416;0.34490424;1.015572797;1.432840894;1.036190881;0.35190646;0.007763787;0.000650183;0.025560791;0.05112158
0.01;40;12;1007.551009;0.423917954;0.29498332;1.008036357;1.030119209;1.028501436;0.300972049;0.000542956;4.53E-05;0.001808266;0.003616522
0.01;40;12;998.7268634;0.491987495;0.286872292;0.998742862;0.989162614;1.019019266;0.292696352;-0.000195465;-1.63E-05;-0.000651754;6.41E-15
0.01;40;12;1003.352422;0.237115393;0.315112396;1.019080433;1.162531505;1.039769729;0.321509785;0.002925104;2.44E-04;0.009704568;0.019409154
0.01;40;12;998.2185633;0.53703657;0.283948239;1.000900413;0.962858697;1.02122062;0.289712935;-0.000670106;-5.58E-05;-0.002236111;0
0.01;40;12;999.9870483;0.261122821;0.310712795;1.012739087;1.14266797;1.033299642;0.317020863;0.002568252;0.000214371;0.008525519;0.017051032
0.01;40;12;990.4388503;0.822082361;0.254777389;0.987458593;0.784856599;1.007505905;0.25994986;-0.003890301;-0.000323392;-0.013050101;0
0.01;40;12;1004.530447;0.211435497;0.313454044;1.004833438;1.185347801;1.025233493;0.319817765;0.003334784;0.000278488;0.011056512;0.02211302
0.01;40;16;1002.1395;0.572841447;0.24305341;0.999826108;0.942192183;1.015051886;0.246754731;-0.001043242;-6.52E-05;-0.00261094;0
0.01;40;16;1001.96331;0.656942335;0.236102935;0.99580512;0.893603103;1.010969664;0.239698411;-0.001921285;-0.00011993;-0.004812841;0
0.01;40;16;1003.522052;0.297277417;0.262304925;0.998030252;1.112821984;1.013228683;0.266299416;0.002031732;0.000127151;0.005068642;0.010137267
0.01;40;16;997.9159495;0.066780309;0.2930599;1.010463911;1.376781845;1.025851686;0.297522741;0.006762964;0.000424548;0.01678999;0.03357998
0.01;40;16;1002.680271;0.675737437;0.234316968;0.994142241;0.882478488;1.009281463;0.237885247;-0.002122466;-1.32E-04;-0.00531792;6.41E-15
0.01;40;16;1001.775071;0.966524454;0.197308252;0.98985875;0.621012727;1.004932741;0.200312947;-0.006867122;-0.000427285;-0.017291959;2.24E-15
0.01;40;16;999.9932145;0.012111706;0.31867271;1.022940252;1.610648836;1.038518022;0.323525594;0.010929039;0.000687938;0.027018262;0.054036514
0.01;40;16;996.244648;0.709112303;0.230978564;0.990768725;0.862289596;1.005856574;0.234496004;-0.002487711;-1.55E-04;-0.006235439;0
0.01;40;16;996.7714934;0.496757785;0.246988179;0.994546877;0.985936321;1.009692261;0.25074942;-2.54E-04;-1.59E-05;-0.000634329;1.89E-14
0.01;40;16;1000.684302;0.522762319;0.247191493;1.002582739;0.970900144;1.017850497;0.250955831;-0.000524969;-3.28E-05;-0.001313139;3.52E-15
0.01;40;16;1000.125749;0.803904739;0.223036663;0.99151735;0.799705517;1.006616599;0.22643316;-0.003621122;-0.000225788;-0.009087118;3.20E-15
0.01;40;16;1002.964629;0.318080076;0.261601781;1.001621738;1.097949692;1.016874861;0.265585565;0.001764235;1.10E-04;0.004402523;0.008805045
0.01;40;16;997.8960576;0.059496595;0.297263854;1.019094034;1.394114709;1.034613232;0.301790715;0.007072556;0.000444072;0.017553046;0.035106092
0.01;40;16;995.587147;0.06879557;0.292734867;1.010864383;1.372271989;1.026258257;0.297192758;0.006682389;0.000419468;0.016591317;0.033182618
0.01;40;16;998.1991387;0.446170334;0.252602333;1.003031139;1.015740791;1.018305725;0.256449069;0.000283809;1.77E-05;0.000709312;0.001418609
0.01;40;16;1001.977017;0.208091765;0.272488564;1.006765737;1.185345403;1.022097195;0.276638136;0.003334741;0.000208874;0.008308124;0.016616246
0.01;40;16;1005.346716;0.329784886;0.261602837;1.005104802;1.089824572;1.020410967;0.265586637;0.001618052;1.01E-04;0.004038346;0.008076703
0.01;40;16;997.0153008;0.275331191;0.266731217;1.00798485;1.129199914;1.023334874;0.270793113;0.002326196;0.000145607;0.005801485;0.011602956
0.01;40;16;1000.517496;0.360167331;0.258933951;1.003668864;1.069433034;1.018953161;0.262877107;0.001251048;7.83E-05;0.003123562;0.006247121
0.01;40;16;1001.632345;0.364261242;0.259142266;1.005654895;1.066754173;1.020969436;0.263088595;0.001202821;7.52E-05;0.003003299;0.006006601
0.01;40;20;991.9114539;0.584507952;0.216105104;0.997594461;0.935587466;1.009748845;0.218738062;-0.001162532;-5.81E-05;-0.00232694;4.32E-14
0.01;40;20;1003.014148;0.698853662;0.208142044;0.995335817;0.869009795;1.007462683;0.210677983;-0.002366113;-0.000118121;-0.004740012;1.28E-15
0.01;40;20;995.8985327;0.591216999;0.21591979;0.998687499;0.931765876;1.0108552;0.21855049;-0.001231564;-6.15E-05;-0.002465234;0
0.01;40;20;998.7478855;0.654923126;0.210945578;0.994570766;0.895096748;1.006688311;0.213515674;-0.001894278;-9.46E-05;-0.003793543;0
0.01;40;20;1005.237711;0.593388928;0.215072683;0.995400749;0.930527855;1.007528406;0.217693063;-0.001253928;-6.26E-05;-0.00251004;0
0.01;40;20;1006.326539;0.242171751;0.238836372;0.998002546;1.154039846;1.010161902;0.241746281;0.002772571;1.39E-04;0.005534527;0.01106905
0.01;40;20;1000.538738;0.360470632;0.230340723;0.998258792;1.068396975;1.01042127;0.233147124;0.001232396;6.17E-05;0.002462691;0.004925377
0.01;40;20;996.3299898;0.551632313;0.218817526;1.000626157;0.954290152;1.012817479;0.221483531;-0.000824788;-4.12E-05;-0.001650521;0
0.01;40;20;1002.478903;0.237066047;0.240346782;1.002580548;1.158271221;1.014795681;0.243275093;0.002848582;0.000142697;0.005685959;0.011371916
0.01;40;20;1004.741533;0.545758189;0.219738823;1.003165304;0.957634005;1.015387561;0.222416053;-0.00076442;-3.82E-05;-0.001529651;0
0.01;40;20;999.6570726;0.696597571;0.209009035;0.998731732;0.870373832;1.010899972;0.211555536;-0.002341434;-1.17E-04;-0.004690492;1.03E-14
0.01;40;20;1001.498275;0.086706475;0.258804108;1.010540116;1.333122512;1.022852227;0.261957298;0.00598255;0.000300309;0.011915892;0.023831785
0.01;40;20;994.7686494;0.3717871;0.230009613;1.0000737;1.061086948;1.012258291;0.232811979;0.001100783;5.51E-05;0.002199888;0.00439978
0.01;40;20;1003.362809;0.197298459;0.243337616;1.000787547;1.193572671;1.012980834;0.246302367;0.00348241;0.00017452;0.006948088;0.013896175
0.01;40;20;1001.247308;0.031454333;0.27342301;1.016796323;1.480103794;1.029184657;0.276754312;0.008606495;0.000432772;0.017111513;0.034223027
0.01;40;20;999.1896255;0.966708602;0.176075018;0.989235459;0.621923033;1.001288;0.178220261;-0.006850549;-3.41E-04;-0.013766781;0
0.01;40;20;1004.407515;0.608337495;0.215471649;1.001643546;0.921991829;1.013847263;0.21809689;-1.41E-03;-7.03E-05;-0.002819051;0
0.01;40;20;996.989093;0.19941722;0.244086883;1.00466284;1.191572152;1.016903344;0.247060762;0.003446506;0.000172717;0.006876623;0.01375326
0.01;40;20;995.9580133;0.774775993;0.202159444;0.993565787;0.820744864;1.005671087;0.204622493;-0.003239896;-0.00016165;-0.00649441;2.56E-15
0.01;40;20;999.2245849;0.618168549;0.213549431;0.995616734;0.916359282;1.007747022;0.216151252;-0.00150993;-7.54E-05;-0.003023027;8.65E-15
1;5;4;1000.188447;0.054117878;0.839309741;1.158135599;2.973740032;1.215327481;0.880757135;0.240002245;0.067890222;0.289317228;0.578634698
1;5;4;999.9108912;0.409649654;0.516974245;1.010241042;1.060918992;1.060129489;0.542503837;0.008735643;0.002193849;0.010903124;0.021806247
1;5;4;999.3496709;4.97E-06;2.29427736;2.284123685;21.18496444;2.396919916;2.407575007;1.166281347;0.503327903;1.298019256;2.596038487
